"MachineName","DisplayName","Status","StartType"
"LASRL01MT","Application Experience","Stopped","Manual"
"LASRL01MT","Application Layer Gateway Service","Stopped","Manual"
"LASRL01MT","Windows All-User Install Agent","Stopped","Manual"
"LASRL01MT","Application Host Helper Service","Running","Automatic"
"LASRL01MT","Application Identity","Stopped","Manual"
"LASRL01MT","Application Information","Stopped","Manual"
"LASRL01MT","Application Management","Stopped","Manual"
"LASRL01MT","ASP.NET State Service","Stopped","Manual"
"LASRL01MT","Windows Audio Endpoint Builder","Stopped","Manual"
"LASRL01MT","Windows Audio","Stopped","Manual"
"LASRL01MT","Base Filtering Engine","Running","Automatic"
"LASRL01MT","Background Intelligent Transfer Service","Stopped","Manual"
"LASRL01MT","Background Tasks Infrastructure Service","Running","Automatic"
"LASRL01MT","Computer Browser","Stopped","Disabled"
"LASRL01MT","FNBM Centralized Cache Service","Running","Manual"
"LASRL01MT","Certificate Propagation","Running","Manual"
"LASRL01MT","CreditOne Collections Agent Time Service","Running","Manual"
"LASRL01MT","COM+ System Application","Stopped","Manual"
"LASRL01MT","CreditOne.CustomerNotifications.EmailService","Running","Manual"
"LASRL01MT","CreditOne.CustomerNotifications.SMSService","Running","Manual"
"LASRL01MT","CreditOne.LogParser.Service","Stopped","Disabled"
"LASRL01MT","CreditOneBatchLetterRequestService","Running","Manual"
"LASRL01MT","CreditOne - Email Directory Watcher Service","Stopped","Manual"
"LASRL01MT","FNBM CreditPull Service","Running","Manual"
"LASRL01MT","Cryptographic Services","Running","Automatic"
"LASRL01MT","DCOM Server Process Launcher","Running","Automatic"
"LASRL01MT","Optimize drives","Stopped","Manual"
"LASRL01MT","Device Association Service","Stopped","Manual"
"LASRL01MT","Device Install Service","Stopped","Manual"
"LASRL01MT","DHCP Client","Running","Automatic"
"LASRL01MT","DNS Client","Running","Automatic"
"LASRL01MT","Wired AutoConfig","Stopped","Manual"
"LASRL01MT","Diagnostic Policy Service","Running","Automatic"
"LASRL01MT","Device Setup Manager","Stopped","Manual"
"LASRL01MT","Extensible Authentication Protocol","Stopped","Manual"
"LASRL01MT","Encrypting File System (EFS)","Stopped","Manual"
"LASRL01MT","Windows Event Log","Running","Automatic"
"LASRL01MT","COM+ Event System","Running","Automatic"
"LASRL01MT","Function Discovery Provider Host","Stopped","Manual"
"LASRL01MT","Function Discovery Resource Publication","Stopped","Manual"
"LASRL01MT","FNBM Outgoing File Watcher Service","Running","Manual"
"LASRL01MT","FNBM Application Import Service","Running","Manual"
"LASRL01MT","FNBM Application Parsing Service","Running","Manual"
"LASRL01MT","FNBM Application Processing Service","Running","Manual"
"LASRL01MT","FNBMCheckRequestService","Running","Manual"
"LASRL01MT","FNBM Data Layer Service","Running","Manual"
"LASRL01MT","FNBM Debit Card Holder File Watcher Service","Stopped","Disabled"
"LASRL01MT","FNBMFinCenService","Running","Manual"
"LASRL01MT","FNBM Identity Check Service","Stopped","Disabled"
"LASRL01MT","FNBM IP Fraud Check Service","Running","Manual"
"LASRL01MT","FNBMLPSService","Running","Manual"
"LASRL01MT","FNBMQueueProcessorService","Running","Manual"
"LASRL01MT","Windows Font Cache Service","Running","Automatic"
"LASRL01MT","Windows Presentation Foundation Font Cache 3.0.0.0","Stopped","Manual"
"LASRL01MT","FromPPSExchangeFileWatcherService","Running","Manual"
"LASRL01MT","Group Policy Client","Running","Automatic"
"LASRL01MT","Human Interface Device Access","Stopped","Manual"
"LASRL01MT","Health Key and Certificate Management","Stopped","Manual"
"LASRL01MT","IIS Admin Service","Running","Automatic"
"LASRL01MT","IKE and AuthIP IPsec Keying Modules","Running","Automatic"
"LASRL01MT","IP Helper","Running","Automatic"
"LASRL01MT","CNG Key Isolation","Stopped","Manual"
"LASRL01MT","KDC Proxy Server service (KPS)","Stopped","Manual"
"LASRL01MT","KtmRm for Distributed Transaction Coordinator","Stopped","Manual"
"LASRL01MT","Server","Running","Automatic"
"LASRL01MT","Workstation","Running","Automatic"
"LASRL01MT","Link-Layer Topology Discovery Mapper","Stopped","Manual"
"LASRL01MT","TCP/IP NetBIOS Helper","Running","Automatic"
"LASRL01MT","Local Session Manager","Running","Automatic"
"LASRL01MT","Multimedia Class Scheduler","Stopped","Manual"
"LASRL01MT","Windows Firewall","Running","Automatic"
"LASRL01MT","Web Deployment Agent Service","Running","Automatic"
"LASRL01MT","Distributed Transaction Coordinator","Running","Automatic"
"LASRL01MT","Microsoft iSCSI Initiator Service","Stopped","Manual"
"LASRL01MT","Windows Installer","Stopped","Manual"
"LASRL01MT","Message Queuing","Running","Automatic"
"LASRL01MT","Network Access Protection Agent","Stopped","Manual"
"LASRL01MT","Network Connectivity Assistant","Stopped","Manual"
"LASRL01MT","Netlogon","Running","Automatic"
"LASRL01MT","Network Connections","Stopped","Manual"
"LASRL01MT","Network List Service","Running","Manual"
"LASRL01MT","Net.Tcp Port Sharing Service","Stopped","Disabled"
"LASRL01MT","Network Location Awareness","Running","Automatic"
"LASRL01MT","Network Store Interface Service","Running","Automatic"
"LASRL01MT","OracleMTSRecoveryService","Stopped","Automatic"
"LASRL01MT","OracleRemExecServiceV2","Stopped","Manual"
"LASRL01MT","Performance Counter DLL Host","Stopped","Manual"
"LASRL01MT","Performance Logs & Alerts","Stopped","Manual"
"LASRL01MT","Plug and Play","Running","Manual"
"LASRL01MT","IPsec Policy Agent","Running","Manual"
"LASRL01MT","Power","Running","Automatic"
"LASRL01MT","Printer Extensions and Notifications","Stopped","Manual"
"LASRL01MT","User Profile Service","Running","Automatic"
"LASRL01MT","Remote Access Auto Connection Manager","Stopped","Manual"
"LASRL01MT","Remote Access Connection Manager","Stopped","Manual"
"LASRL01MT","Routing and Remote Access","Stopped","Disabled"
"LASRL01MT","Remote Registry","Stopped","Manual"
"LASRL01MT","RPC Endpoint Mapper","Running","Automatic"
